Moi je l'fais Mon épouse est un ange ,"Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1153
Moi je préfère chanter Le pousse-pousse ,"L'Herbier, Robert, 1921-2008",1948,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1154
La môme aux yeux verts Mon épouse est un ange ,"Nohcor, Alfred, né 1885 1885-",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1155
"Mon ami m'a volé mon amour sur l'air ""The pal that I loved stole the girl that I loved"" ","Pellerin, Hector, 1887-1953",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1156
"Mon Angéline sur l'air de ""My Angeline"" ","Beauchemin, Georges, 1891-1957",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1157
"Mon chant du Nil sur l'air de ""My song of the Nile"" ","Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1158
Mon coeur  [enregistrement sonore] ,"Beauchemin, Georges, 1891-1957",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1159
Mon coeur est au bal Le petit cousin ,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1160
Mon coeur me dit My heart tells me ,"Sauvé, Georges, 1905-1980",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1161
Mon coeur vous dédie sa mélodie Le roi est là à Londres = The king is still in London ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1162
Mon enfant Little pal ,"Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1163
"Mon enfant, je te pardonne sur l'air de ""When it's springtime in the Rockies"" ","Brunelle, Paul, 1923-1994",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1164
Mon meilleur ami m'a volé mon bonheur The pal that I loved stole the gal that I loved ,"Germain, J.-H. (J.-Hervey), 1888-1961",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1165
Mon merle La gingotte ,"Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1166
Mon p'tit gars Sonny boy ,"Payan, Paul, 1900-1982",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1167
Mon p'tit kaki Faut pas s'en faire : chanson de marche ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1168
Mon père m'a donné un mari Les bons docteurs ,"Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1169
"Mon petit radio sur l'air de ""Ma"" ","Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1170
Mon pitou Chilly pom-pom-pee ,"St-Jacques, Gaston, ca 1897-ca 1940",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1171
Mon soldat  [enregistrement sonore] ,"Payette, Louis",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1172
Mon vieil ami Dear old pal of mine ,"Pellerin, Hector, 1887-1953",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1173
Money-musk Reel de Mon[t]marquette ,"Montmarquette, Alfred, 1871-1944",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1174
Money musk Mademoiselle Aimée = Miss Aimée ,Trio du Vieux Québec,1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1175
La mort du soldat canadien Braves petits marins ,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1176
Mouchons-nous Hitler est mort ,Taffnut,1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1177
"Murmure d'amour sur l'air de ""Whispering"" ","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1178
Murmure d'amour Whispering ,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1179
Mussolini est fini Les Canadiens en Sicile ,"Fréjeau, Charles",1943,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1180
N'oubliez pas Lest you forget ,"Germain, J.-H. (J.-Hervey), 1888-1961",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1181
Naïveté touchante  [enregistrement sonore] ,"Thibaudeau, J.H. (Joseph-Henri)",1917,"1 disque : analogique, 80 r/min ; 30 cm",http://collections.banq.qc.ca/ark:/52327/1182
Ne fais jamais pleurer ta mère  [enregistrement sonore] ,"Lavoie, Hercule",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1183
Ne séparons pas les vieux  [enregistrement sonore] ,"Nohcor, Alfred, né 1885",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1184
La neige fait mourir les roses  [enregistrement sonore] ,"Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1185
"Ni court, ni long sur l'air de It goes like this ","Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1186
Nicolas folklore ; Mon père y m'a marié : folklore ,"Gauthier, Conrad, 1885-1964",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1187
Nid d'amour The love nest ; Le joli rêve = Let the rest of the world go by ,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1188
Ninon  [enregistrement sonore] ,"Tosti, F. Paolo (Francesco Paolo), 1846-1916",1915,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1189
"Ninon, quand tu me souris  [enregistrement sonore] ","L'Herbier, Robert, 1921-2008",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1190
Une noce au complet chanson comique ,"DuBuisson, Damase, 1879-1945",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1191
Noël (d'Islande) [i.e. d'Irlande] Embarquez-vous ,"Saucier, Joseph, 1869-1941","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1192
Noël  [enregistrement sonore] ,"Holmès, Augusta, 1847-1903",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1193
Noël Cantique de Noël ,"Chartier, Louis, ca 1895-ca 1970",1920,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1194
"Noël Fais dodo, mon p'tit gars : chanson nègre : berceuse ","Clutsam, George H., 1866-1951","1952, 1943","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1195
Noël  [enregistrement sonore] ,"Holmès, Augusta, 1847-1903",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1196
Noël chez les pauvres  [enregistrement sonore] ,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1197
Le Noël d'Aline conte pour les tout petits ,"Lucille, Tante, 1909-1996",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1198
Le Noël d'Aline conte pour les tout petits ; La légende du chevrier ,"Debray, Edy",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1199
Noël d'enfant  [enregistrement sonore] ,"Croze, J.L.",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1200
Noël de Boëllmann Ave verum ,"Boëllmann, Léon, 1862-1897",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1201
Noël de délivrance The Christmas of deliverance ; Tu renaîtras = You will be reborn ,"Dronchat, T.",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1202
Noël de Gounod  [enregistrement sonore] ,"Gounod, Charles, 1818-1893",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1203
Noël des matelôts [sic] Viatique ,"Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1204
Le Noël des mésanges Lettre à Jésus : noël d'enfant ,"Missa, Edmond, 1861-1910",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1205
Noël sur le lac Côme  [enregistrement sonore] ,"Audet, Joseph",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1206
Noël tout blanc White Christmas ,"Lasalle, José, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1207
Les noms canadiens 1ère partie ; Les noms canadiens : 2ème partie ,"Dupaigne, P. (Pierre), 1872-1953",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1208
Les noms canadiens  [enregistrement sonore] ,"Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1209
"Nos coeurs émus n'oublieront jamais sur l'air de ""All the world loves a lover"" ","Pellerin, Hector, 1887-1953",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1210
Nos deux patries  [enregistrement sonore] ,"Payette, Louis",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1211
"Nos vieux parents sur l'air de ""Over the hill"" ","Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1212
Notre amour a passé comme un rêve Le bonheur n'est plus un rêve ,"Huot, Ludovic, 1897-1968",1936,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1213
"Notre anniversaire Anniversary song : du film ""The Jolson story"" ","Robidoux, Fernand, 1920-1998",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1214
Notre Dame des amours  [enregistrement sonore] ,"Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1215
Notre père Cantique à Saint- Joseph ,"Valade, Paul",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1216
Nous avons tous fait ça Tout petit ,"Pellerin, Hector, 1887-1953",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1217
Nous n'irons plus au bois Ma Tant' Lire ,"Cartier, Jean",1928,"1 disque : analogique, 78 r/min ; 18 cm",http://collections.banq.qc.ca/ark:/52327/1218
Nous sommes Canadiens Le rêve s'est enfui déjà = Guess I'll have to dream the rest ,"Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1219
Nouvelle agréable Dans cette étable ,Quatuor Saint-Saëns,1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1220
Novembre Le semeur ,"Larochelle, Émile, 1891-1958",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1221
"Une nuit d'amour du film ""Une nuit d'amour"" ","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1222
Nuit d'amour Jeannette ,"Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1223
Nuit d'été L'éventail ,"Lavallée, Calixa, 1842-1891",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1224
Une nuit de mai Chanson de Florian ,"Thomas, Ambroise, 1811-1896",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1225
Nuit sorrentine L'amour s'en vient = Funiculi-Funicula ,"Manetta, François, né 1879",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1226
"Nuits de Mexique ""It happened in Monterey"" ","Marier, Albert, 1895-1971",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1227
"Ô Canada, mon pays, mes amours Ô Canada terre de nos aieux ","Saucier, Joseph, 1869-1941","1916, 1910","1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1228
"Ô Canada, mon pays, mes amours  [enregistrement sonore] ","Occelier, Victor, m. 1916",1903,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1229
"Ô Canada, terre de nos aïeux Dans les prisons de Nantes ","Lavallée, Calixa, 1842-1891","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1230
"O Canada, terre de nos aieux  [enregistrement sonore] ","Lavallée, Calixa, 1842-1891",1919,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1231
Ô Carillon Le laboureur ,"Sabatier, Charles Wugk, 1819-1862",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1232
"O Leilani sur l'air ""Sweet Leilani"" ","Parent, Lionel, 1905-1980",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1233
O ma chérie  [enregistrement sonore] ,"Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1234
Obstination J'ai pleuré en rêve ,"Fontenailles, Henri de",1918,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1235
"Oh! [sic] Canada, mon pays, mes amours Musette du XVIIe siècle ","Mercier, Xavier, 1867-1932",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1236
L'oiseau moqueur Bonjour mon bel oiseau bleu = My blackbirds are bluebirds now ,"Marier, Albert, 1895-1971",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1237
On est Canayen ou ben on l'est pas Estimez vous pas tant ,"Daignault, Eugène, 1895-1960",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1238
On n'a pas tous les jours vingt ans C'est à Robinson ,"Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1239
On pleure!-- on rit!--  [enregistrement sonore] ,"Dalberty, Charles",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1240
On revient toujours à sa maman Gee! but I hate to go home alone ; Tu me rappelles ma mère = You remind me of my mother ,"Germain, J.-H. (J.-Hervey), 1888-1961",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1241
"On s'était dit sur l'air de ""When lights are low"" ","Gélinas, Olivier",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1242
Les oranges sont mûres Le 25 de mai ,"Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1243
Où y a des filles y a des garçons  [enregistrement sonore] ,"Larrivée, Larry",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1244
"Où y a des filles y a des garçons Where there are girls, there are boys ; Les cerisettes = Cherry trees ","Borel-Clerc, Charles, 1879-1959",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1245
"Oui! des bananes on en a Yes! we have no bananas : sur l'air de ""Yes we have no bananas"" ","Pellerin, Hector, 1887-1953",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1246
My courtship  [enregistrement sonore] ,"Price, Robert",1900,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1247
"Ous'que tu travailles sur l'air de ""Where do you work-a, John?"" ","Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1248
Ouvre à l'amour Ivresse d'oiseaux ,"Asselin, P.A. (Pierre-Aurèle), 1881-1964",1918,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1249
Les p'tits Canayens on les embête pas La petite femme ,"Daignault, Eugène, 1895-1960",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1250
Les p'tits Canayens on les embête pas  [enregistrement sonore] ,"Daignault, Eugène, 1895-1960",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1251
Les p'tits Latour La Marion et le bossu ,"Daignault, Eugène, 1895-1960",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1252
Paillase Air des sanglots ,"Leoncavallo, Ruggiero, 1858-1919",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1253
La Paimpolaise Le diable en bouteille ,"Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1254
Paméla Chantez-nous des chansons françaises ,"Desmarteau, Alexandre, 1885-1926",1921,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1256
Panis angelicus  [enregistrement sonore] ,"Franck, César, 1822-1890",1900,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1257
Par le petit doigt Le fil cassé ,"Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1258
Paradis  [enregistrement sonore] ,"Marier, Albert, 1895-1971",1932,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1259
"Paradis sur l'air de ""Paradise"" ","Perron, Fernand, 1903-1953",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1260
Parfums du soir  [enregistrement sonore] ,"Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1261
"Parlez-moi d'amour Vieillir, c'est souffrir ","Parent, Lionel, 1905-1980",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1262
"Parmi les roses Je pense à vous : romance ""Maître Pathlelin"" [sic] ","Mousseau, Roméo",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1263
Parmi mes souvenirs Among my souvenirs ,"Marier, Albert, 1895-1971",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1264
"Parmi mes souvenirs sur l'air de ""Among my souvenirs"" ","Perron, Fernand, 1903-1953",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1265
Pastourelle  [enregistrement sonore] ,Auguin,1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1266
Paul Jones en chanso[n]nette 1ère partie ; Paul Jones en chansonette : 2ème partie ,"Duchesne, Tommy, 1909-1986",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1267
Pauvre amoureux Lonesome lover ,"Marier, Albert, 1895-1971",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1268
"Pauvre bonhomme sur l'air de ""Poor papa"" ","Lafleur, A. (Arthur)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1269
"Pauvre laboureur Ô Canada, mon pays, mes amours! ","Plamondon, Rodolphe, 1876-1940",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1270
Peggy chansonnette ,"Moret, Ernest",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1271
"La pendulette et le coucou Darling, je vous aime beaucoup ","Parent, Lionel, 1905-1980",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1272
Pensée d'automne  [enregistrement sonore] ,"Massenet, Jules, 1842-1912",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1273
Le père la neige folklore ; Youp! youp! sur la rivière : folklore ,"Gauthier, Conrad, 1885-1964",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1274
Le père la neige Mon chapeau de paille ,"Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1275
Le perroquet de ma femme Le farceur canadien ; Le gas [i.e. gars] d'esemption ,"Vérande, Louis, né ca 1865",1910,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1276
"Personnalité Personality : du film ""Road to Utopia"" ","Robidoux, Fernand, 1920-1998",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1277
Personne tango chanté ,"Huot, Ludovic, 1897-1968",1934,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1278
Un petit bonhomme avec un nez pointu Chez ma tante Gervais ,"Bolduc, Édouard, Mme, 1894-1941",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1279
Le petit Chaperon Rouge chanson pour les enfants ; Le meurtre du Polichinelle : chanson pour les enfants ,"Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1280
Le petit cotillon blanc vieille chanson ,"Légaré, Ovila, 1901-1978",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1281
"Le petit Grégoire Dors, mon gâs! ","Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1282
Le petit mousse vieille romance ,"Lapierre, Arthur",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1283
"Un petit soulier, madame vieille chanson canadienne ; La destinée la rose au bois : vieille chanson canadienne ","Gauthier, Conrad, 1885-1964",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1284
Petite fleur des neiges  [enregistrement sonore] ,"Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1285
Petite fumée  [enregistrement sonore] ,"Marier, Albert, 1895-1971",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1286
Une petite valse Je voudrais un joli bateau ,"Mousseau, Roméo",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1287
Les petits Latour Elle a du sentiment ,"Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1288
Les petits Latour Mon père n'avait fille que moi ,"Gauthier, Conrad, 1885-1964",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1289
Les petits pieds Le prince et le pot au lait ,"Daignault, Eugène, 1895-1960",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1290
Les petits qui n'ont pas de nid  [enregistrement sonore] ,"Grimaldi, Jean, 1898-1996",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1291
Un peu de ça Les vieilles filles parlons en donc ,"LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1292
Phrynette Quand tu m'aimais ,"Bézazian, Torcom",1916,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1293
Les pieds de ma soeur L'enterrement de belle-maman ,"Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1294
Pierrot n'a pas de culottes Brasse ton p'tit sac de blé ,"Légaré, Ovila, 1901-1978",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1295
"Pin, pan, pan c'est l'amour qui l'attend ; Le compère ","Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1296
Plaisir d'amour Berceuse : secret de polichinelle [enregistrement sonore].,"Martini, Johann Paul Aegidius, 1741-1816",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1297
Le plus beau refrain Il existe une blonde ,"Lalonde, Jean, 1914-1991",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1298
Poinciane Poinciana ,"Lamarre, André",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1299
Polka canadienne Polka de Donalda ,"LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1300
La polka d'amour La romance de Paris ,"L'Herbier, Robert, 1921-2008",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1301
La polka d'amour La valse du muguet ,"Aubert, Jacques, musicien",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1302
Polka de Ste-Rose Marche des facteurs ,"Montmarquette, Alfred, 1871-1944",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1303
Polka des écureuils Reel de Bellechasse ,"Lajoie, Gérard, 1923-1991",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/ark:/52327/1304
